,content_length,last_modified,date_retrieved,content_type,file_url,eis_url
1147,18414,"Mon, 10 Feb 2014 23:32:04 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080166/%24file/20080166.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/42581BABE1CFE64F85257BEB001BBAD3
1148,21076,"Mon, 10 Feb 2014 23:32:35 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080174/%24file/20080174.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5A63AB841F246F1785257BEB001BBB39
1149,27358,"Mon, 10 Feb 2014 23:32:39 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080168/%24file/20080168.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5E708B2DB5015E5885257BEB001BBB0F
1150,835746,"Mon, 10 Feb 2014 23:32:58 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080170/%24file/20080170.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6A849944615CD11685257BEB001BBB21
1151,86113,"Mon, 10 Feb 2014 23:37:02 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080176/%24file/20080176.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F6A920C7775878B685257BEB001BBB41
1152,229407,"Mon, 10 Feb 2014 23:34:43 GMT","Thu, 06 Nov 2014 01:00:35 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080177/%24file/20080177.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AE3DB2CAF685060F85257BEB001BBB47
1153,837152,"Mon, 10 Feb 2014 23:35:35 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080155/%24file/20080155.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C59DD30246E7A77485257BEB001BBA8A
1154,332332,"Mon, 10 Feb 2014 23:34:51 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080160/%24file/20080160.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B71A395C2C946A9B85257BEB001BBAB7
1155,1206226,"Mon, 10 Feb 2014 23:33:56 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080147/%24file/20080147.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/90AB54D5AFFFB3B985257BEB001BBA66
1156,46824,"Mon, 10 Feb 2014 23:36:21 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080151/%24file/20080151.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E697F6D496F1A3F285257BEB001BBA7D
1157,340767,"Mon, 10 Feb 2014 23:34:08 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080148/%24file/20080148.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/92A8FB78C888EB9C85257BEB001BBA72
1158,1868772,"Mon, 10 Feb 2014 23:37:06 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080137/%24file/20080137.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FDCD26BF5E505EC385257BEB001BBA00
1159,456978,"Mon, 10 Feb 2014 23:31:45 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080130/%24file/20080130.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/035EC4A268B303D185257BEB001BB9BC
1160,84662,"Mon, 10 Feb 2014 23:31:45 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080131/%24file/20080131.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/12B8A0BD52B42AEC85257BEB001BB9C3
1161,792324,"Mon, 10 Feb 2014 23:33:44 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080126/%24file/20080126.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8837AD4CC6FBF1CA85257BEB001BB99C
1162,24023,"Mon, 10 Feb 2014 23:33:39 GMT","Thu, 06 Nov 2014 01:00:36 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080132/%24file/20080132.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/869F8AC1B779840F85257BEB001BB9D9
1163,247658,"Mon, 10 Feb 2014 23:34:59 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080122/%24file/20080122.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B509EB334BDC2F2E85257BEB001BB983
1164,1535130,"Mon, 10 Feb 2014 23:31:44 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080117/%24file/20080117.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/017D92BE159FEFC985257BEB001BB954
1165,717980,"Mon, 10 Feb 2014 23:31:40 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080119/%24file/20080119.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C63F3F34B427D9385257BEB001BB96F
1166,24158,"Mon, 10 Feb 2014 23:33:39 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080124/%24file/20080124.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/868F9CEABD17BCDB85257BEB001BB991
1167,1638777,"Mon, 10 Feb 2014 23:31:49 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080106/%24file/20080106.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/192E1F3DFA12865185257BEB001BB911
1168,452628,"Mon, 10 Feb 2014 23:33:17 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080109/%24file/20080109.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/73ABBA335F4F066585257BEB001BB921
1169,256795,"Mon, 10 Feb 2014 23:33:17 GMT","Thu, 06 Nov 2014 01:00:37 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080105/%24file/20080105.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/77655E1F69B8B89B85257BEB001BB90B
1170,420575,"Tue, 11 Feb 2014 02:05:07 GMT","Thu, 06 Nov 2014 01:01:04 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080094/%24file/20080094.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5D896D6064EA27AD85257BEB001BB8CD
1171,1585963,"Tue, 11 Feb 2014 03:02:24 GMT","Thu, 06 Nov 2014 01:01:04 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080091/%24file/20080091.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/981B368B89D90FCE85257BEB001BB886
1172,441680,"Tue, 11 Feb 2014 03:50:12 GMT","Thu, 06 Nov 2014 01:01:04 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080100/%24file/20080100.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D2E3BF840C020A8185257BEB001BB8EA
1173,453155,"Tue, 11 Feb 2014 03:13:09 GMT","Thu, 06 Nov 2014 01:01:04 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080080/%24file/20080080.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A30B56BC8F20187185257BEB001BB830
1174,429558,"Tue, 11 Feb 2014 02:43:19 GMT","Thu, 06 Nov 2014 01:01:04 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080082/%24file/20080082.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/86FFB5EB6719A66E85257BEB001BB856
1175,725843,"Mon, 10 Feb 2014 23:33:42 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080084/%24file/20080084.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8A103691A2E9848485257BEB001BB85C
1176,39538,"Mon, 10 Feb 2014 23:36:52 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080083/%24file/20080083.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EEFFB4F5BDACAB4385257BEB001BB859
1177,356804,"Mon, 10 Feb 2014 23:31:41 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080075/%24file/20080075.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0963BA6B4EA58ED485257BEB001BB7B3
1178,1746089,"Mon, 10 Feb 2014 23:34:57 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080076/%24file/20080076.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B54722CC0B06710A85257BEB001BB7BE
1179,12618068,"Mon, 10 Feb 2014 23:36:28 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080078/%24file/20080078.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E9EDF71EAB14AD6985257BEB001BB7DC
1180,726998,"Mon, 10 Feb 2014 23:31:53 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080079/%24file/20080079.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/24F81D6AB6ED148C85257BEB001BB827
1181,1286393,"Mon, 10 Feb 2014 23:31:57 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080060/%24file/20080060.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2F754D823FAE709685257BEB001BB739
1182,2952397,"Mon, 10 Feb 2014 23:32:43 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080059/%24file/20080059.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5B9DA2F2CDBCA96085257BEB001BB72A
1183,8492175,"Mon, 10 Feb 2014 23:33:55 GMT","Thu, 06 Nov 2014 01:00:38 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080057/%24file/20080057.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/914F01DD938D2D5385257BEB001BB6E3
1184,450473,"Mon, 10 Feb 2014 23:34:16 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080061/%24file/20080061.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9B1A283A686C5D5885257BEB001BB743
1185,458671,"Mon, 10 Feb 2014 23:31:44 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080063/%24file/20080063.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0394900999F79D4785257BEB001BB74C
1186,822041,"Mon, 10 Feb 2014 23:31:40 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080056/%24file/20080056.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C5720176EDD43B485257BEB001BB6BE
1187,723310,"Mon, 10 Feb 2014 23:33:33 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080055/%24file/20080055.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/827588948D5E9AAB85257BEB001BB6B9
1188,1326163,"Mon, 10 Feb 2014 23:36:01 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080051/%24file/20080051.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D58DDD1BC55FDD9C85257BEB001BB663
1189,63491,"Mon, 10 Feb 2014 23:32:01 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080047/%24file/20080047.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/41570AAE638FEF5585257BEB001BB5FE
1190,78444,"Mon, 10 Feb 2014 23:36:57 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080046/%24file/20080046.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F4271CF24E00320085257BEB001BB5FC
1191,11309736,"Mon, 10 Feb 2014 23:31:40 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080042/%24file/20080042.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C581E04655574A785257BEB001BB5A0
1192,1594383,"Mon, 10 Feb 2014 23:37:03 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080037/%24file/20080037.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F6468B0518AA6D0A85257BEB001BB547
1193,702539,"Mon, 10 Feb 2014 23:31:54 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080031/%24file/20080031.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/29710FB48F1CB5BA85257BEB001BB4F9
1194,1952030,"Mon, 10 Feb 2014 23:36:39 GMT","Thu, 06 Nov 2014 01:00:39 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080032/%24file/20080032.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/ECCC069F415EC73D85257BEB001BB4FF
1195,4384511,"Mon, 10 Feb 2014 23:31:43 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20080021/%24file/20080021.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0134EA8272D7851285257BEB001BB4B3
1196,193079,"Mon, 10 Feb 2014 23:31:57 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070543/%24file/20070543.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2F47F9AB16C2A34485257BEB001BB355
1197,25350,"Mon, 10 Feb 2014 23:31:47 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070528/%24file/20070528.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0FF2E163AA0C968085257BEB001BB2FB
1198,38493,"Mon, 10 Feb 2014 23:32:09 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070526/%24file/20070526.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4965692DFE3A8F4085257BEB001BB2F7
1199,1505821,"Mon, 10 Feb 2014 23:33:42 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070534/%24file/20070534.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8A60FC159F1EE0F985257BEB001BB313
1200,3159180,"Mon, 10 Feb 2014 23:34:16 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070514/%24file/20070514.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/97BF9C4F21DFF77585257BEB001BB2C5
1201,791104,"Mon, 10 Feb 2014 23:32:00 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070508/%24file/20070508.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/378A3ED442421C7085257BEB001BB2A1
1202,470315,"Mon, 10 Feb 2014 23:34:36 GMT","Thu, 06 Nov 2014 01:00:40 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070500/%24file/20070500.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A868725758128C3885257BEB001BB26F
1203,31819,"Mon, 10 Feb 2014 23:31:59 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070503/%24file/20070503.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3935D0FBA5BBB8AD85257BEB001BB27B
1204,108930,"Mon, 10 Feb 2014 23:36:19 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070487/%24file/20070487.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E113642B469C09A885257BEB001BB238
1205,33210,"Mon, 10 Feb 2014 23:36:28 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070481/%24file/20070481.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E97909CFD0523CAF85257BEB001BB221
1206,27802,"Mon, 10 Feb 2014 23:31:52 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070480/%24file/20070480.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2586E5301A32110D85257BEB001BB21A
1207,29522,"Mon, 10 Feb 2014 23:32:00 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070491/%24file/20070491.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3AAB98A02BB0093585257BEB001BB253
1208,74735,"Mon, 10 Feb 2014 23:33:40 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070485/%24file/20070485.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/85FB00084F5CC45E85257BEB001BB233
1209,21926,"Mon, 10 Feb 2014 23:34:30 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070493/%24file/20070493.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A5432627CCADE26785257BEB001BB25B
1210,17717,"Mon, 10 Feb 2014 23:33:08 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070478/%24file/20070478.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/730F5B9EE319618C85257BEB001BB20E
1211,560956,"Mon, 10 Feb 2014 23:31:47 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070463/%24file/20070463.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/15BFA71A969953C685257BEB001BB1D9
1212,1561609,"Mon, 10 Feb 2014 23:31:57 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070455/%24file/20070455.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3001A885FCB62F5385257BEB001BB1B0
1213,38797,"Mon, 10 Feb 2014 23:33:15 GMT","Thu, 06 Nov 2014 01:00:41 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070451/%24file/20070451.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/70C6769E55DD00CA85257BEB001BB189
1214,272719,"Tue, 11 Feb 2014 03:44:19 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070428/%24file/20070428.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AF10F4552594BB3A85257B000020FE13
1215,91702,"Mon, 10 Feb 2014 23:31:56 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070423/%24file/20070423.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/313AEC92B0F1FBEE85257BEB001BB116
1216,38852,"Mon, 10 Feb 2014 23:32:02 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070413/%24file/20070413.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3FAB8BA1FB8194B685257BEB001BB0CF
1217,147245,"Mon, 10 Feb 2014 23:36:00 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070427/%24file/20070427.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D4F49A38235FBB7185257BEB001BB125
1218,39447,"Mon, 10 Feb 2014 23:36:14 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070414/%24file/20070414.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DE689EE00BB10F5385257BEB001BB0D4
1219,348633,"Mon, 10 Feb 2014 23:31:48 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070420/%24file/20070420.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/14B9F804C524503985257BEB001BB0F3
1220,416454,"Mon, 10 Feb 2014 23:31:56 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070405/%24file/20070405.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3131BB79C1F423AE85257BEB001BB0B8
1221,34663,"Mon, 10 Feb 2014 23:32:00 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070407/%24file/20070407.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/36BC62FCB5D2030C85257BEB001BB0BC
1222,25007,"Mon, 10 Feb 2014 23:33:59 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070408/%24file/20070408.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9770776218A6EA1D85257BEB001BB0C0
1223,29373,"Mon, 10 Feb 2014 23:36:46 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070406/%24file/20070406.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F0C4FC97B326680985257BEB001BB0BB
1224,33564,"Mon, 10 Feb 2014 23:35:12 GMT","Thu, 06 Nov 2014 01:00:42 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070396/%24file/20070396.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BFEFF65FB5194B5A85257BEB001BB076
1225,20867,"Tue, 11 Feb 2014 03:44:48 GMT","Thu, 06 Nov 2014 01:01:09 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070397/%24file/20070397.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CB46617D1C3C348485257BEB001BB07B
1226,21690,"Tue, 11 Feb 2014 00:24:02 GMT","Thu, 06 Nov 2014 01:01:09 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070390/%24file/20070390.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/17E0C07313CC800085257BEB001BB05D
1227,124985,"Tue, 11 Feb 2014 01:55:44 GMT","Thu, 06 Nov 2014 01:01:09 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070392/%24file/20070392.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5376A8378FBE5B0485257BEB001BB068
1228,36418,"Tue, 11 Feb 2014 04:06:25 GMT","Thu, 06 Nov 2014 01:01:09 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070393/%24file/20070393.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E805FCC3A7CE9B1F85257BEB001BB06B
1229,25906,"Mon, 10 Feb 2014 23:40:56 GMT","Thu, 06 Nov 2014 01:01:09 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070382/%24file/20070382.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0A479E704ED075FA85257BEB001BB03C
1230,26025,"Mon, 10 Feb 2014 23:32:02 GMT","Thu, 06 Nov 2014 01:00:43 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070379/%24file/20070379.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3E14E73040138E1785257BEB001BB030
1231,78790,"Mon, 10 Feb 2014 23:33:30 GMT","Thu, 06 Nov 2014 01:00:43 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070380/%24file/20070380.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7E58213D319BF0A785257BEB001BB035
